file,folder,field,value,consensus
capture_55.jpg,6317,month,Septembre,0.8
capture_55.jpg,6317,year,55,1
capture_56.jpg,6317,location,Kahemba,1
capture_56.jpg,6317,month,Aout,1
capture_56.jpg,6317,year,55,1
capture_57.jpg,6317,location,Kahemba,1
capture_57.jpg,6317,month,Juillet,1
capture_57.jpg,6317,year,55,1
capture_58.jpg,6317,location,Kahemba,1
capture_58.jpg,6317,month,Juin,1
capture_58.jpg,6317,year,55,1
capture_59.jpg,6317,location,Kahemba,1
capture_59.jpg,6317,month,Mai,1
capture_59.jpg,6317,year,55,1
capture_6.jpg,6317,location,Kahemba,1
capture_6.jpg,6317,month,Oktobre,1
capture_6.jpg,6317,year,59,1
capture_60.jpg,6317,location,Kahemba,1
capture_60.jpg,6317,month,Avril,1
capture_60.jpg,6317,year,55,1
capture_61.jpg,6317,location,Kahemba,1
capture_61.jpg,6317,month,Mars,1
capture_61.jpg,6317,year,55,1
capture_62.jpg,6317,location,Kahemba,1
capture_62.jpg,6317,month,Fevrier,1
capture_62.jpg,6317,year,55,1
capture_63.jpg,6317,location,Kahemba,1
capture_63.jpg,6317,month,Janvier,1
capture_63.jpg,6317,year,55,1
capture_64.jpg,6317,location,Kahemba,1
capture_64.jpg,6317,month,Decembre,1
capture_64.jpg,6317,year,54,1
capture_65.jpg,6317,location,Kahemba,1
capture_65.jpg,6317,month,Novembre,1
capture_65.jpg,6317,year,54,1
capture_66.jpg,6317,location,Kahemba,1
capture_66.jpg,6317,month,Oktobre,1
capture_66.jpg,6317,year,54,1
capture_67.jpg,6317,location,Kahemba,1
capture_67.jpg,6317,month,Septembre,1
capture_67.jpg,6317,year,54,1
capture_68.jpg,6317,location,Kahemba,1
capture_68.jpg,6317,month,Aout,1
capture_68.jpg,6317,year,54,1
capture_69.jpg,6317,location,Kahemba,1
capture_69.jpg,6317,month,Juillet,1
capture_69.jpg,6317,year,54,1
capture_7.jpg,6317,location,Kahemba,1
capture_7.jpg,6317,month,Septembre,1
capture_7.jpg,6317,year,59,1
capture_70.jpg,6317,location,Kahemba,1
capture_70.jpg,6317,month,Juin,1
capture_70.jpg,6317,year,54,1
capture_71.jpg,6317,location,Kahemba,1
capture_71.jpg,6317,month,Mai,1
capture_71.jpg,6317,year,54,1
capture_72.jpg,6317,location,Kahemba,1
capture_72.jpg,6317,month,Aout,0.4
capture_72.jpg,6317,year,54,1
capture_73.jpg,6317,location,Kahemba,1
capture_73.jpg,6317,month,Mars,1
capture_73.jpg,6317,year,54,1
capture_74.jpg,6317,location,Kahemba,1
capture_74.jpg,6317,month,Fevrier,1
capture_74.jpg,6317,year,54,1
capture_75.jpg,6317,location,Kahemba,1
capture_75.jpg,6317,month,Janvier,1
capture_75.jpg,6317,year,54,1
capture_76.jpg,6317,location,Kahemba,1
capture_76.jpg,6317,month,Decembre,0.8
capture_76.jpg,6317,year,53,1
capture_77.jpg,6317,location,Kahemba,1
capture_77.jpg,6317,month,Novembre,1
capture_77.jpg,6317,year,53,1
capture_8.jpg,6317,location,Kahemba,1
capture_8.jpg,6317,month,Aout,1
capture_8.jpg,6317,year,59,0.8
capture_9.jpg,6317,location,Kahemba,1
capture_9.jpg,6317,month,Juillet,1
capture_9.jpg,6317,year,59,1
capture_100.jpg,6319,location,Kasongo,1
capture_100.jpg,6319,month,Avril,1
capture_100.jpg,6319,year,52,1
capture_101.jpg,6319,location,Kasongo,1
capture_101.jpg,6319,month,Mars,1
capture_101.jpg,6319,year,52,0.8
capture_102.jpg,6319,location,Kasongo,1
capture_102.jpg,6319,month,Fevrier,1
capture_102.jpg,6319,year,52,1
capture_103.jpg,6319,location,Kasongo,1
capture_103.jpg,6319,month,Janvier,1
capture_103.jpg,6319,year,52,1
capture_104.jpg,6319,location,Kasongo,1
capture_104.jpg,6319,month,Decembre,1
capture_104.jpg,6319,year,51,1
capture_105.jpg,6319,location,Kasongo,1
capture_105.jpg,6319,month,Novembre,1
capture_105.jpg,6319,year,51,0.4
capture_106.jpg,6319,location,Kasongo,1
capture_106.jpg,6319,month,Oktobre,1
capture_106.jpg,6319,year,51,1
capture_107.jpg,6319,location,Kasongo,1
capture_107.jpg,6319,month,Septembre,1
capture_107.jpg,6319,year,51,1
capture_108.jpg,6319,location,Kasongo,1
capture_108.jpg,6319,month,Aout,1
capture_108.jpg,6319,year,51,1
capture_109.jpg,6319,location,Kasongo,1
capture_109.jpg,6319,month,Septembre,1
capture_109.jpg,6319,year,51,0.8
capture_17.jpg,6319,location,Kasongo,1
capture_17.jpg,6319,month,Fevrier,1
capture_17.jpg,6319,year,59,1
capture_23.jpg,6319,location,Kasongo,1
capture_23.jpg,6319,month,Aout,1
capture_23.jpg,6319,year,58,1
capture_24.jpg,6319,location,Kasongo,1
capture_24.jpg,6319,month,Juillet,1
capture_24.jpg,6319,year,58,1
capture_25.jpg,6319,location,Kasongo,1
capture_25.jpg,6319,month,Juin,1
capture_25.jpg,6319,year,58,1
capture_26.jpg,6319,location,Kasongo,1
capture_26.jpg,6319,month,Mai,1
capture_26.jpg,6319,year,58,1
capture_27.jpg,6319,location,Kasongo,1
capture_27.jpg,6319,month,Avril,1
capture_27.jpg,6319,year,58,1
capture_28.jpg,6319,location,Kasongo,1
capture_28.jpg,6319,month,Mars,1
capture_28.jpg,6319,year,58,1
capture_29.jpg,6319,location,Kasongo,1
capture_29.jpg,6319,month,Fevrier,1
capture_29.jpg,6319,year,58,1
capture_30.jpg,6319,location,Kasongo,1
capture_30.jpg,6319,month,Janvier,1
capture_30.jpg,6319,year,58,1
capture_31.jpg,6319,location,Kasongo,1
capture_31.jpg,6319,month,Decembre,1
capture_31.jpg,6319,year,57,1
capture_32.jpg,6319,location,Kasongo,1
capture_32.jpg,6319,month,Novembre,1
capture_32.jpg,6319,year,57,1
capture_33.jpg,6319,location,Kasongo,1
capture_33.jpg,6319,month,Oktobre,1
capture_33.jpg,6319,year,57,0.4
capture_34.jpg,6319,location,Kasongo,1
capture_34.jpg,6319,month,Septembre,1
capture_34.jpg,6319,year,57,1
capture_35.jpg,6319,location,Kasongo,1
capture_35.jpg,6319,month,Aout,1
capture_35.jpg,6319,year,57,0.8
capture_37.jpg,6319,location,Kasongo,1
capture_37.jpg,6319,month,Juillet,1
capture_37.jpg,6319,year,57,1
capture_38.jpg,6319,location,Kasongo,1
capture_38.jpg,6319,month,Juin,1
capture_38.jpg,6319,year,57,1
capture_39.jpg,6319,location,Kasongo,1
capture_39.jpg,6319,month,Mai,1
capture_39.jpg,6319,year,57,1
capture_40.jpg,6319,location,Kasongo,1
capture_40.jpg,6319,month,Avril,1
capture_40.jpg,6319,year,57,1
capture_41.jpg,6319,location,Kasongo,1
capture_41.jpg,6319,month,Mars,1
capture_41.jpg,6319,year,57,1
capture_42.jpg,6319,location,Kasongo,1
capture_42.jpg,6319,month,Fevrier,1
capture_42.jpg,6319,year,57,1
capture_43.jpg,6319,location,Kasongo,1
capture_43.jpg,6319,month,Janvier,1
capture_43.jpg,6319,year,56,1
capture_44.jpg,6319,location,Kasongo,1
capture_44.jpg,6319,month,Decembre,1
capture_44.jpg,6319,year,56,1
capture_45.jpg,6319,location,Kasongo,1
capture_45.jpg,6319,month,Oktobre,1
capture_45.jpg,6319,year,56,1
capture_46.jpg,6319,location,Kasongo,1
capture_46.jpg,6319,month,Novembre,1
capture_46.jpg,6319,year,56,1
capture_47.jpg,6319,location,Kasongo,1
capture_47.jpg,6319,month,Septembre,1
capture_47.jpg,6319,year,56,0.8
capture_48.jpg,6319,location,Kasongo,1
capture_48.jpg,6319,month,Aout,1
capture_48.jpg,6319,year,56,1
capture_49.jpg,6319,location,Kasongo,1
capture_49.jpg,6319,month,Juillet,1
capture_49.jpg,6319,year,56,1
capture_50.jpg,6319,location,Kasongo,1
capture_50.jpg,6319,month,Juin,1
capture_50.jpg,6319,year,56,0.8
capture_51.jpg,6319,location,Kasongo,1
capture_51.jpg,6319,month,Mai,1
capture_51.jpg,6319,year,56,1
capture_52.jpg,6319,location,Kasongo,1
capture_52.jpg,6319,month,Avril,1
capture_52.jpg,6319,year,56,1
capture_53.jpg,6319,location,Kasongo,1
capture_53.jpg,6319,month,Fevrier,1
capture_53.jpg,6319,year,56,0.4
capture_54.jpg,6319,location,Kasongo,1
capture_54.jpg,6319,month,Mars,1
capture_54.jpg,6319,year,56,1
capture_55.jpg,6319,location,Kasongo,1
capture_55.jpg,6319,month,Janvier,1
capture_55.jpg,6319,year,56,1
capture_56.jpg,6319,location,Kasongo,1
capture_56.jpg,6319,month,Decembre,1
capture_56.jpg,6319,year,55,0.8
capture_57.jpg,6319,location,Kasongo,1
capture_57.jpg,6319,month,Novembre,1
capture_57.jpg,6319,year,55,1
capture_58.jpg,6319,location,Kasongo,1
capture_58.jpg,6319,month,Oktobre,1
capture_58.jpg,6319,year,55,1
capture_59.jpg,6319,location,Kasongo,1
capture_59.jpg,6319,month,Septembre,1
capture_59.jpg,6319,year,55,1
capture_60.jpg,6319,location,Kasongo,1
capture_60.jpg,6319,month,Aout,1
capture_60.jpg,6319,year,55,1
capture_61.jpg,6319,location,Kasongo,1
capture_61.jpg,6319,month,Juillet,1
capture_61.jpg,6319,year,55,1
capture_62.jpg,6319,location,Kasongo,1
capture_62.jpg,6319,month,Juin,1
capture_62.jpg,6319,year,55,1
capture_63.jpg,6319,location,Kasongo,1
capture_63.jpg,6319,month,Mai,1
capture_63.jpg,6319,year,55,1
capture_64.jpg,6319,location,Kasongo,1
capture_64.jpg,6319,month,Avril,1
capture_64.jpg,6319,year,55,1
capture_65.jpg,6319,location,Kasongo,1
capture_65.jpg,6319,month,Mars,1
capture_65.jpg,6319,year,55,1
capture_66.jpg,6319,location,Kasongo,1
capture_66.jpg,6319,month,Fevrier,1
capture_66.jpg,6319,year,55,1
capture_67.jpg,6319,location,Kasongo,1
capture_67.jpg,6319,month,Janvier,1
capture_67.jpg,6319,year,55,1
capture_68.jpg,6319,location,Kasongo,1
capture_68.jpg,6319,month,Decembre,1
capture_68.jpg,6319,year,54,1
capture_69.jpg,6319,location,Kasongo,1
capture_69.jpg,6319,month,Novembre,1
capture_69.jpg,6319,year,54,1
capture_70.jpg,6319,location,Kasongo,1
capture_70.jpg,6319,month,Oktobre,1
capture_70.jpg,6319,year,54,1
capture_71.jpg,6319,location,Kasongo,1
capture_71.jpg,6319,month,Septembre,1
capture_71.jpg,6319,year,54,1
capture_72.jpg,6319,location,Kasongo,1
capture_72.jpg,6319,month,Aout,1
capture_72.jpg,6319,year,54,1
capture_73.jpg,6319,location,Kasongo,1
capture_73.jpg,6319,month,Juillet,1
capture_73.jpg,6319,year,54,1
capture_74.jpg,6319,location,Kasongo,1
capture_74.jpg,6319,month,Juin,1
capture_74.jpg,6319,year,54,1
capture_75.jpg,6319,location,Kasongo,1
capture_75.jpg,6319,month,Mai,1
capture_75.jpg,6319,year,54,1
capture_76.jpg,6319,location,Kasongo,1
capture_76.jpg,6319,month,Avril,1
capture_76.jpg,6319,year,54,1
capture_77.jpg,6319,location,Kasongo,1
capture_77.jpg,6319,month,Mars,1
capture_77.jpg,6319,year,54,1
capture_78.jpg,6319,location,Kasongo,1
capture_78.jpg,6319,month,Fevrier,1
capture_78.jpg,6319,year,54,1
capture_79.jpg,6319,location,Kasongo,1
capture_79.jpg,6319,month,Janvier,0.8
capture_79.jpg,6319,year,54,1
capture_80.jpg,6319,location,Kasongo,1
capture_80.jpg,6319,month,Decembre,1
capture_80.jpg,6319,year,53,1
capture_81.jpg,6319,location,Kasongo,1
capture_81.jpg,6319,month,Novembre,1
capture_81.jpg,6319,year,53,1
capture_82.jpg,6319,location,Kasongo,1
capture_82.jpg,6319,month,Oktobre,1
capture_82.jpg,6319,year,53,1
capture_83.jpg,6319,location,Kasongo,1
capture_83.jpg,6319,month,Septembre,1
capture_83.jpg,6319,year,53,1
capture_84.jpg,6319,location,Kasongo,1
capture_84.jpg,6319,month,Aout,1
capture_84.jpg,6319,year,53,0.8
capture_85.jpg,6319,location,Kasongo,1
capture_85.jpg,6319,month,Juillet,1
capture_85.jpg,6319,year,53,1
capture_86.jpg,6319,location,Kasongo,1
capture_86.jpg,6319,month,Juin,1
capture_86.jpg,6319,year,53,1
capture_87.jpg,6319,location,Kasongo,1
capture_87.jpg,6319,month,Mai,1
capture_87.jpg,6319,year,53,1
capture_88.jpg,6319,location,Kasongo,1
capture_88.jpg,6319,month,Avril,0.8
capture_88.jpg,6319,year,53,1
capture_89.jpg,6319,location,Kasongo,1
capture_89.jpg,6319,month,Mars,1
capture_89.jpg,6319,year,53,1
capture_90.jpg,6319,location,Kasongo,1
capture_90.jpg,6319,month,Fevrier,1
capture_90.jpg,6319,year,53,0.8
capture_91.jpg,6319,location,Kasongo,1
capture_91.jpg,6319,month,Janvier,1
capture_91.jpg,6319,year,53,1
capture_92.jpg,6319,location,Kasongo,1
capture_92.jpg,6319,month,Decembre,1
capture_92.jpg,6319,year,52,1
capture_93.jpg,6319,location,Kasongo,1
capture_93.jpg,6319,month,Novembre,1
capture_93.jpg,6319,year,52,1
capture_94.jpg,6319,location,Kasongo,1
capture_94.jpg,6319,month,Oktobre,1
capture_94.jpg,6319,year,52,1
capture_95.jpg,6319,location,Kasongo,1
capture_95.jpg,6319,month,Septembre,1
capture_95.jpg,6319,year,52,1
capture_96.jpg,6319,location,Kasongo,1
capture_96.jpg,6319,month,Aout,1
capture_96.jpg,6319,year,52,1
capture_97.jpg,6319,location,Kasongo,1
capture_97.jpg,6319,month,Juillet,1
capture_97.jpg,6319,year,52,1
capture_98.jpg,6319,location,Kasongo,1
capture_98.jpg,6319,month,Juin,0.8
capture_98.jpg,6319,year,52,1
capture_99.jpg,6319,location,Kasongo,1
capture_99.jpg,6319,month,Mai,1
capture_99.jpg,6319,year,52,1
capture_100.jpg,6322,location,Kikwit,1
capture_100.jpg,6322,month,Decembre,1
capture_100.jpg,6322,year,52,0.8
capture_101.jpg,6322,location,Kikwit,1
capture_101.jpg,6322,month,Novembre,1
capture_101.jpg,6322,year,51,1
capture_102.jpg,6322,location,Kikwit,1
capture_102.jpg,6322,month,Oktobre,1
capture_102.jpg,6322,year,52,0.6
capture_103.jpg,6322,location,Kikwit,1
capture_103.jpg,6322,month,Septembre,1
capture_103.jpg,6322,year,52,0.83
capture_104.jpg,6322,location,Kikwit,1
capture_104.jpg,6322,month,Aout,1
capture_104.jpg,6322,year,51,0.8
capture_20.jpg,6322,location,Kikwit,1
capture_20.jpg,6322,month,Aout,1
capture_20.jpg,6322,year,58,1
capture_21.jpg,6322,location,Kikwit,1
capture_21.jpg,6322,month,Juillet,1
capture_21.jpg,6322,year,58,1
capture_22.jpg,6322,location,Kikwit,1
capture_22.jpg,6322,month,Juin,1
capture_22.jpg,6322,year,58,1
capture_23.jpg,6322,location,Kikwit,1
capture_23.jpg,6322,month,Mai,1
capture_23.jpg,6322,year,58,1
capture_24.jpg,6322,location,Kikwit,1
capture_24.jpg,6322,month,Avril,1
capture_24.jpg,6322,year,58,1
capture_25.jpg,6322,location,Kikwit,1
capture_25.jpg,6322,month,Mars,1
capture_25.jpg,6322,year,58,1
capture_26.jpg,6322,location,Kikwit,1
capture_26.jpg,6322,month,Fevrier,1
capture_26.jpg,6322,year,58,1
capture_27.jpg,6322,location,Kikwit,1
capture_27.jpg,6322,month,Janvier,1
capture_27.jpg,6322,year,58,1
capture_28.jpg,6322,location,Kikwit,1
capture_28.jpg,6322,month,Decembre,1
capture_28.jpg,6322,year,57,1
capture_29.jpg,6322,location,Kikwit,1
capture_29.jpg,6322,month,Novembre,1
capture_29.jpg,6322,year,57,1
capture_30.jpg,6322,location,Kikwit,1
capture_30.jpg,6322,month,Oktobre,1
capture_30.jpg,6322,year,57,1
capture_31.jpg,6322,location,Kikwit,1
capture_31.jpg,6322,month,Septembre,1
capture_31.jpg,6322,year,57,1
capture_32.jpg,6322,location,Kikwit,1
capture_32.jpg,6322,month,Aout,1
capture_32.jpg,6322,year,57,1
capture_33.jpg,6322,location,Kikwit,1
capture_33.jpg,6322,month,Juillet,1
capture_33.jpg,6322,year,57,1
capture_34.jpg,6322,location,Kikwit,1
capture_34.jpg,6322,month,Juin,1
capture_34.jpg,6322,year,57,0.8
capture_35.jpg,6322,location,Kikwit,1
capture_35.jpg,6322,month,Mai,1
capture_35.jpg,6322,year,57,1
capture_36.jpg,6322,location,Kikwit,1
capture_36.jpg,6322,month,Avril,0.8
capture_36.jpg,6322,year,57,1
capture_37.jpg,6322,location,Kikwit,1
capture_37.jpg,6322,month,Mars,0.8
capture_37.jpg,6322,year,57,1
capture_38.jpg,6322,location,Kikwit,1
capture_38.jpg,6322,month,Fevrier,1
capture_38.jpg,6322,year,57,1
capture_39.jpg,6322,location,Kikwit,1
capture_39.jpg,6322,month,Janvier,1
capture_39.jpg,6322,year,57,1
capture_49.jpg,6322,location,Kikwit,1
capture_49.jpg,6322,month,Mars,1
capture_49.jpg,6322,year,56,1
capture_50.jpg,6322,location,Kikwit,1
capture_50.jpg,6322,month,Fevrier,1
capture_50.jpg,6322,year,56,1
capture_51.jpg,6322,location,Kikwit,1
capture_51.jpg,6322,month,Janvier,1
capture_51.jpg,6322,year,56,1
capture_52.jpg,6322,location,Kikwit,1
capture_52.jpg,6322,month,Decembre,1
capture_52.jpg,6322,year,55,1
capture_53.jpg,6322,location,Kikwit,1
capture_53.jpg,6322,month,Novembre,1
capture_53.jpg,6322,year,55,1
capture_54.jpg,6322,location,Kikwit,1
capture_54.jpg,6322,month,Oktobre,1
capture_54.jpg,6322,year,55,1
capture_55.jpg,6322,location,Kikwit,1
capture_55.jpg,6322,month,Septembre,1
capture_55.jpg,6322,year,55,1
capture_56.jpg,6322,location,Kikwit,1
capture_56.jpg,6322,month,Aout,1
capture_56.jpg,6322,year,55,0.5
capture_57.jpg,6322,location,Kikwit,1
capture_57.jpg,6322,month,Juillet,1
capture_57.jpg,6322,year,55,0.8
capture_58.jpg,6322,location,Kikwit,1
capture_58.jpg,6322,month,Juin,1
capture_58.jpg,6322,year,55,1
capture_59.jpg,6322,location,Kikwit,1
capture_59.jpg,6322,month,Mai,1
capture_59.jpg,6322,year,55,1
capture_60.jpg,6322,location,Kikwit,1
capture_60.jpg,6322,month,Avril,1
capture_60.jpg,6322,year,55,1
capture_61.jpg,6322,location,Kikwit,1
capture_61.jpg,6322,month,Mars,1
capture_61.jpg,6322,year,55,1
capture_62.jpg,6322,location,Kikwit,1
capture_62.jpg,6322,month,Fevrier,1
capture_62.jpg,6322,year,55,1
capture_63.jpg,6322,location,Kikwit,1
capture_63.jpg,6322,month,Janvier,1
capture_63.jpg,6322,year,55,1
capture_64.jpg,6322,location,Kikwit,1
capture_64.jpg,6322,month,Decembre,1
capture_64.jpg,6322,year,54,0.8
capture_65.jpg,6322,location,Kikwit,1
capture_65.jpg,6322,month,Novembre,1
capture_65.jpg,6322,year,54,1
capture_66.jpg,6322,location,Kikwit,1
capture_66.jpg,6322,month,Oktobre,1
capture_66.jpg,6322,year,54,0.6
capture_67.jpg,6322,location,Kikwit,1
capture_67.jpg,6322,month,Septembre,1
capture_67.jpg,6322,year,54,1
capture_68.jpg,6322,location,Kikwit,1
capture_68.jpg,6322,month,Aout,1
capture_68.jpg,6322,year,54,1
capture_69.jpg,6322,location,Kikwit,1
capture_69.jpg,6322,month,Juillet,0.8
capture_69.jpg,6322,year,54,1
capture_70.jpg,6322,location,Kikwit,1
capture_70.jpg,6322,month,Juin,1
capture_70.jpg,6322,year,54,1
capture_71.jpg,6322,location,Kikwit,1
capture_71.jpg,6322,month,Mai,1
capture_71.jpg,6322,year,54,1
capture_72.jpg,6322,location,Kikwit,1
capture_72.jpg,6322,month,Avril,1
capture_72.jpg,6322,year,54,1
capture_73.jpg,6322,location,Kikwit,1
capture_73.jpg,6322,month,Mars,1
capture_73.jpg,6322,year,54,0.8
capture_74.jpg,6322,location,Kikwit,1
capture_74.jpg,6322,month,Fevrier,1
capture_74.jpg,6322,year,54,1
capture_75.jpg,6322,location,Kikwit,1
capture_75.jpg,6322,month,Janvier,1
capture_75.jpg,6322,year,54,1
capture_76.jpg,6322,location,Kikwit,1
capture_76.jpg,6322,month,Decembre,1
capture_76.jpg,6322,year,53,1
capture_77.jpg,6322,location,Kikwit,1
capture_77.jpg,6322,month,Novembre,1
capture_77.jpg,6322,year,53,1
capture_78.jpg,6322,location,Kikwit,1
capture_78.jpg,6322,month,Oktobre,1
capture_78.jpg,6322,year,53,1
capture_79.jpg,6322,location,Kikwit,1
capture_79.jpg,6322,month,Septembre,1
capture_79.jpg,6322,year,53,1
capture_80.jpg,6322,location,Kikwit,1
capture_80.jpg,6322,month,Aout,1
capture_80.jpg,6322,year,53,0.6
capture_81.jpg,6322,location,Kikwit,1
capture_81.jpg,6322,month,Juillet,1
capture_81.jpg,6322,year,53,1
capture_82.jpg,6322,location,Kikwit,1
capture_82.jpg,6322,month,Juin,1
capture_82.jpg,6322,year,53,1
capture_83.jpg,6322,location,Kikwit,1
capture_83.jpg,6322,month,Mai,1
capture_83.jpg,6322,year,53,1
capture_84.jpg,6322,location,Kikwit,1
capture_84.jpg,6322,month,Avril,1
capture_84.jpg,6322,year,53,1
capture_85.jpg,6322,location,Kikwit,1
capture_85.jpg,6322,month,Mars,0.83
capture_85.jpg,6322,year,53,1
capture_86.jpg,6322,location,Kikwit,1
capture_86.jpg,6322,month,Fevrier,1
capture_86.jpg,6322,year,53,1
capture_87.jpg,6322,location,Kikwit,1
capture_87.jpg,6322,month,Janvier,1
capture_87.jpg,6322,year,53,0.6
capture_88.jpg,6322,location,Kikwit,1
capture_88.jpg,6322,month,Decembre,1
capture_88.jpg,6322,year,52,1
capture_89.jpg,6322,location,Kikwit,1
capture_89.jpg,6322,month,Novembre,1
capture_89.jpg,6322,year,52,1
capture_90.jpg,6322,location,Kikwit,1
capture_90.jpg,6322,month,Oktobre,1
capture_90.jpg,6322,year,52,0.8
capture_91.jpg,6322,location,Kikwit,1
capture_91.jpg,6322,month,Septembre,1
capture_91.jpg,6322,year,52,0.8
capture_92.jpg,6322,location,Kikwit,1
capture_92.jpg,6322,month,Aout,1
capture_92.jpg,6322,year,52,1
capture_93.jpg,6322,location,Kikwit,1
capture_93.jpg,6322,month,Juillet,1
capture_93.jpg,6322,year,52,1
capture_94.jpg,6322,location,Kikwit,1
capture_94.jpg,6322,month,Juin,1
capture_94.jpg,6322,year,52,1
capture_95.jpg,6322,location,Kikwit,1
capture_95.jpg,6322,month,Mai,1
capture_95.jpg,6322,year,52,1
capture_96.jpg,6322,location,Kikwit,1
capture_96.jpg,6322,month,Avril,1
capture_96.jpg,6322,year,52,1
capture_97.jpg,6322,location,Kikwit,1
capture_97.jpg,6322,month,Mars,1
capture_97.jpg,6322,year,52,1
capture_98.jpg,6322,location,Kikwit,1
capture_98.jpg,6322,month,Fevrier,1
capture_98.jpg,6322,year,52,1
capture_99.jpg,6322,location,Kikwit,1
capture_99.jpg,6322,month,Janvier,1
capture_99.jpg,6322,year,52,1
capture_100.jpg,6350,location,Kenge,1
capture_100.jpg,6350,month,Janvier,1
capture_100.jpg,6350,year,52,1
capture_101.jpg,6350,location,Kenge,1
capture_101.jpg,6350,month,Decembre,1
capture_101.jpg,6350,year,51,1
capture_102.jpg,6350,location,Kenge,1
capture_102.jpg,6350,month,Novembre,1
capture_102.jpg,6350,year,51,1
capture_103.jpg,6350,location,Kenge,1
capture_103.jpg,6350,month,Oktobre,1
capture_103.jpg,6350,year,51,1
capture_104.jpg,6350,location,Kenge,1
capture_104.jpg,6350,month,Septembre,1
capture_104.jpg,6350,year,51,1
capture_105.jpg,6350,location,Kenge,1
capture_105.jpg,6350,month,Aout,1
capture_105.jpg,6350,year,51,0.8
capture_106.jpg,6350,location,Kenge,1
capture_106.jpg,6350,month,Juillet,1
capture_106.jpg,6350,year,51,0.8
capture_19.jpg,6350,location,Kenge,1
capture_19.jpg,6350,month,Oktobre,1
capture_19.jpg,6350,year,58,1
capture_20.jpg,6350,location,Kenge,1
capture_20.jpg,6350,month,Septembre,1
capture_20.jpg,6350,year,58,1
capture_21.jpg,6350,location,Kenge,1
capture_21.jpg,6350,month,Aout,1
